"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"STADTRAUM";"MH_E";"MH_EM";"MH_EW";"MH_U1";"MH_1U6";"MH_6U15";"MH_15U18";"MH_18U25";"MH_25U55";"MH_55U65";"MH_65U80";"MH_80U110";"HK_EU15";"HK_EU27";"HK_Polen";"HK_EheJug";"HK_EheSU";"HK_Turk";"HK_Arab";"HK_Sonst";"HK_NZOrd";"E_A";"E_AM";"E_AW";"E_AU1";"E_A1U6";"E_A6U15";"E_A15U18";"E_A18U25";"E_A25U55";"E_A55U65";"E_A65U80";"E_A80U110";"E_E";"E_EM";"E_EW";"E_U1";"E_1U6";"E_6U15";"E_15U18";"E_18U25";"E_25U55";"E_55U65";"E_65U80";"E_80U110"
201212;7030303;7;3;3;3;1;4745;2332;2413;43;386;604;220;392;2306;408;337;49;458;1007;412;324;146;1660;301;758;549;2340;1162;1178;3;38;87;86;208;1393;257;222;46;11905;5692;6213;113;608;944;345;1113;5625;1447;1361;349
201212;7040401;7;4;4;1;2;5570;2748;2822;87;382;665;226;526;2673;539;398;74;627;1351;557;474;158;1785;323;718;761;2491;1200;1291;3;38;52;58;259;1524;267;235;55;16339;7780;8559;148;754;1329;456;1239;7079;1991;2608;735
201212;7040402;7;4;4;2;2;396;204;192;9;18;55;16;30;203;27;35;3;28;100;51;3;38;79;37;85;54;154;77;77;0;3;3;3;21;96;9;16;3;2094;970;1124;16;52;116;29;142;811;258;427;243
201212;7040403;7;4;4;3;2;7016;3443;3573;93;613;832;221;591;3416;690;505;55;753;1902;875;778;427;1510;637;1031;731;3491;1743;1748;13;72;157;83;318;2071;412;344;21;22470;10587;11883;197;1046;1431;464;1887;10490;2868;3185;902
201212;7040404;7;4;4;4;2;1103;558;545;9;65;153;41;84;484;123;114;30;136;336;182;122;62;287;62;134;100;513;252;261;3;0;27;12;45;257;73;69;27;5019;2341;2678;30;173;332;124;334;1948;636;1132;310
201212;7040405;7;4;4;5;2;3585;1785;1800;49;253;469;140;364;1721;318;253;18;287;829;400;416;201;877;461;410;391;1787;887;900;12;18;100;37;202;1066;173;170;9;10126;4812;5314;76;436;708;246;864;4640;1165;1401;590
201212;7040406;7;4;4;6;2;1427;781;646;30;111;82;23;191;775;121;81;13;79;390;219;154;68;284;248;134;149;789;433;356;6;27;15;10;106;486;76;54;9;3361;1733;1628;54;159;112;48;477;1727;364;326;94
201212;7050501;7;5;5;1;2;4972;2446;2526;74;450;532;174;368;2418;552;339;65;325;1427;870;602;435;1052;337;526;593;2293;1130;1163;6;62;109;63;172;1322;291;227;41;15427;7439;7988;123;699;904;332;1177;6729;2056;2656;751
201212;7050502;7;5;5;2;2;2181;1111;1070;28;134;296;83;198;1060;213;139;30;148;668;377;181;119;580;140;237;256;1019;525;494;0;14;66;23;108;619;94;77;18;7541;3559;3982;44;239;505;146;576;3081;950;1247;753
201212;7050503;7;5;5;3;2;2335;1158;1177;24;180;215;98;169;1129;321;174;25;140;681;426;246;161;626;158;204;259;1000;493;507;3;9;9;41;85;593;151;99;10;8938;4114;4824;67;318;451;184;652;3611;1276;1731;648
201212;7050504;7;5;5;4;2;1517;781;736;21;70;207;66;138;701;165;110;39;92;472;329;130;147;358;98;137;175;557;282;275;9;6;15;21;49;334;55;55;13;5426;2574;2852;48;169;425;158;414;2154;662;1058;338
201212;7050505;7;5;5;5;2;2403;1163;1240;26;156;387;116;192;1059;251;194;22;186;602;313;197;298;615;147;252;292;906;443;463;3;15;57;32;87;537;82;87;6;10358;4810;5548;78;377;782;312;708;3681;1396;2118;906
201212;7050506;7;5;5;6;2;457;221;236;10;27;57;42;27;183;60;42;9;60;135;63;40;18;89;17;81;77;154;67;87;0;6;0;0;9;81;39;10;9;2226;1096;1130;19;81;151;84;129;803;368;497;94
201212;7060601;7;6;6;1;2;3621;1841;1780;47;317;538;166;322;1483;343;300;105;145;926;733;417;797;363;303;505;310;1686;894;792;19;147;215;55;200;845;118;71;16;9819;4809;5010;87;496;870;287;794;3765;1198;1812;510
201212;7060602;7;6;6;2;2;841;411;430;12;50;102;30;41;434;96;60;16;116;334;153;103;59;93;25;131;96;335;160;175;0;0;6;12;25;199;51;35;7;4523;2270;2253;23;177;390;127;263;1796;634;908;205
201212;7060603;7;6;6;3;2;836;394;442;15;88;162;52;56;327;83;41;12;57;219;126;105;88;140;80;106;98;289;121;168;0;10;24;25;26;148;31;22;3;2716;1297;1419;21;134;216;76;160;851;403;735;120
201212;7060604;7;6;6;4;2;4565;2219;2346;75;311;517;191;358;1937;602;457;117;138;1558;1159;210;1445;517;155;298;382;1378;680;698;6;34;69;38;130;849;129;120;3;13472;6270;7202;113;584;944;401;1008;4801;1889;2967;765
201212;7070701;7;7;7;1;2;1776;844;932;21;129;253;82;78;824;211;160;18;239;661;372;168;151;269;83;243;201;678;300;378;0;12;32;18;38;405;92;75;6;10290;4853;5437;62;379;791;298;628;3874;1488;2230;540
201212;7070702;7;7;7;2;2;1586;776;810;22;125;210;86;95;733;184;107;24;157;638;408;146;110;207;79;172;234;472;235;237;4;8;15;13;34;280;68;44;6;10128;4911;5217;54;404;720;314;720;3958;1473;2086;399
201212;7070703;7;7;7;3;2;1692;844;848;10;86;207;77;123;741;216;208;24;100;622;474;100;188;223;157;227;175;606;296;310;0;13;28;25;33;350;83;68;6;7811;3698;4113;49;259;537;247;527;2782;1048;1915;447
201212;7070704;7;7;7;4;2;2349;1171;1178;16;192;421;102;138;967;273;181;59;105;717;568;211;543;244;251;206;177;777;383;394;4;24;59;21;86;460;82;31;10;7891;3765;4126;48;407;812;246;612;2858;1080;1475;353
201212;7070705;7;7;7;5;2;1058;500;558;9;64;177;66;66;429;141;91;15;146;461;231;65;82;86;46;174;144;368;164;204;3;10;12;9;32;203;72;21;6;7026;3395;3631;41;275;607;239;486;2728;1042;1334;274
201212;7070706;7;7;7;6;2;356;177;179;3;35;60;16;12;136;51;31;12;40;188;133;30;12;29;15;38;44;105;47;58;0;3;7;4;6;64;9;9;3;3636;1645;1991;23;148;286;107;200;1339;487;723;323
201212;7070707;7;7;7;7;2;313;147;166;7;21;56;13;19;112;31;45;9;34;123;56;32;9;33;15;49;52;130;49;81;4;6;15;0;13;52;16;18;6;2780;1309;1471;13;89;236;85;156;903;466;722;110
201212;8010115;8;1;1;15;1;312;174;138;3;12;46;13;25;176;23;14;0;67;96;17;15;6;63;25;73;34;174;95;79;0;0;3;6;12;127;12;14;0;845;442;403;12;33;68;16;58;478;106;65;9
201212;8010116;8;1;1;16;1;1838;985;853;21;102;180;68;202;929;149;165;22;248;389;88;176;18;779;144;177;155;1131;604;527;0;15;22;25;113;684;119;137;16;3493;1852;1641;33;149;211;77;378;1976;306;310;53
201212;8010117;8;1;1;17;1;7512;4033;3479;106;533;710;170;723;4209;649;391;21;1247;2352;596;697;172;1873;937;984;497;5004;2736;2268;23;129;199;85;485;3283;450;332;18;15749;8368;7381;181;722;884;252;1514;9441;1519;1032;204
201212;8010118;8;1;1;18;1;6515;3408;3107;106;530;938;267;806;3151;377;295;45;547;1443;442;637;158;1933;1120;700;524;3921;2067;1854;40;152;274;112;491;2326;282;220;24;11235;5773;5462;143;617;1024;292;1478;5625;824;770;462
201212;8010211;8;1;2;11;1;5608;2880;2728;69;410;595;224;628;2926;401;323;32;847;1548;306;623;73;1567;675;749;373;3807;1964;1843;13;131;197;121;434;2348;283;251;29;9836;5065;4771;100;505;663;254;1118;5545;805;694;152
201212;8010212;8;1;2;12;1;4848;2449;2399;60;404;786;198;419;2142;446;362;31;334;803;378;471;59;1986;689;324;516;2442;1249;1193;6;33;164;50;214;1426;282;248;19;7322;3668;3654;78;467;843;229;678;3320;824;769;114
201212;8010213;8;1;2;13;1;6481;3460;3021;108;478;762;232;730;3353;442;351;25;744;1872;512;713;164;1653;909;703;467;4301;2305;1996;38;147;244;125;467;2630;334;294;22;12284;6479;5805;154;615;901;284;1432;6740;1013;970;175
201212;8010214;8;1;2;14;1;4435;2305;2130;51;339;580;182;527;2233;323;179;21;349;1048;436;603;70;1254;679;444;337;2778;1468;1310;18;87;166;97;367;1649;236;143;15;7908;4114;3794;72;411;675;217;1003;3959;750;592;229
201212;8010301;8;1;3;1;1;12480;6429;6051;154;765;1262;382;1081;7266;862;661;47;2643;3890;783;1060;227;3246;1118;1995;944;7933;4132;3801;24;143;252;136;702;5498;608;533;37;27427;13712;13715;322;1294;1599;470;2033;17228;2258;1813;410
201212;8010302;8;1;3;2;1;1161;589;572;14;84;142;35;116;567;129;65;9;148;293;117;129;75;350;114;90;110;667;327;340;0;13;28;10;80;405;93;38;0;3690;1823;1867;30;167;213;52;265;1846;458;536;123
201212;8010303;8;1;3;3;1;4805;2477;2328;79;350;512;161;540;2610;301;234;18;715;1330;220;666;76;1282;628;489;334;3250;1692;1558;33;90;156;82;384;2051;235;204;15;8267;4321;3946;99;435;563;201;896;4874;614;502;83
201212;8010404;8;1;4;4;1;11777;6328;5449;212;878;1372;433;1375;6057;791;600;59;1448;3223;956;1596;273;2713;1703;1410;859;7658;4158;3500;71;248;449;217;902;4634;601;492;44;22884;11927;10957;298;1172;1657;523;2704;12747;1845;1565;373
201212;8010405;8;1;4;5;1;3970;2060;1910;69;311;454;147;430;2103;274;157;25;572;1507;372;414;120;824;384;438;283;2683;1427;1256;31;120;170;87;315;1641;182;121;16;8917;4348;4569;124;456;589;186;890;4862;800;741;269
201212;8010406;8;1;4;6;1;3614;1903;1711;90;414;492;147;329;1742;215;175;10;268;1069;266;328;142;943;564;302;266;2198;1170;1028;24;160;163;71;221;1282;147;123;7;6718;3514;3204;117;482;552;172;607;3351;578;667;192
201212;8010407;8;1;4;7;1;293;155;138;4;12;19;6;46;156;22;28;0;74;99;16;22;19;79;15;34;25;190;104;86;0;0;3;3;34;106;16;28;0;765;381;384;13;27;25;9;92;489;59;48;3
201212;8010508;8;1;5;8;1;3396;1733;1663;78;333;502;147;352;1585;248;128;23;97;397;209;225;71;1562;452;268;421;1689;853;836;16;49;95;56;168;1030;161;94;20;5258;2584;2674;84;398;597;176;504;2186;591;588;134
201212;8010509;8;1;5;9;1;5758;2901;2857;106;650;999;311;664;2412;288;295;33;146;716;391;282;66;1964;1664;344;722;2798;1451;1347;18;153;255;113;298;1594;168;190;9;9315;4618;4697;139;788;1205;389;1012;3698;812;961;311
201212;8010510;8;1;5;10;1;219;123;96;3;25;12;13;37;122;7;0;0;24;81;18;19;9;67;15;28;0;146;83;63;0;6;0;10;31;95;4;0;0;364;204;160;3;29;12;13;65;201;23;15;3
201212;8020619;8;2;6;19;2;4454;2361;2093;81;357;668;195;461;2124;342;208;18;185;1097;649;468;115;1449;644;225;456;2207;1203;1004;12;56;140;61;246;1364;193;120;15;9713;4899;4814;105;486;845;276;896;4339;1114;1328;324
201212;8020620;8;2;6;20;2;3491;1728;1763;58;317;465;153;302;1609;329;219;39;217;982;588;224;136;1022;513;197;417;1598;789;809;15;57;81;63;160;934;145;122;21;9069;4337;4732;82;437;639;223;753;3891;1056;1493;495
201212;8020621;8;2;6;21;2;531;279;252;6;48;67;46;51;220;54;39;0;52;115;48;24;18;177;28;82;87;164;83;81;3;6;3;6;18;78;27;23;0;2326;1139;1187;21;126;168;90;198;883;399;381;60
201212;8020622;8;2;6;22;2;3137;1552;1585;64;218;298;95;294;1483;324;294;67;220;1000;629;245;240;687;202;438;325;1382;683;699;6;31;41;24;124;813;154;152;37;14114;6542;7572;143;559;834;318;1152;5823;1975;2379;931
201212;8020623;8;2;6;23;2;279;127;152;0;30;39;12;25;116;45;6;6;20;73;47;19;9;53;62;28;35;125;54;71;0;7;9;9;6;65;20;6;3;1263;584;679;0;56;75;24;89;454;221;234;110
201212;8020624;8;2;6;24;2;268;146;122;5;24;34;9;21;105;48;19;3;22;64;32;22;6;62;9;58;47;114;58;56;0;3;3;3;15;48;26;13;3;1076;554;522;5;60;83;15;87;448;169;158;51
201212;8020625;8;2;6;25;2;768;418;350;0;46;97;31;79;404;52;53;6;129;276;117;75;26;170;43;96;82;383;208;175;0;3;9;6;38;255;34;38;0;3287;1706;1581;0;84;228;121;287;1296;453;669;149
201212;8020726;8;2;7;26;2;1622;779;843;9;95;192;81;103;750;215;143;34;139;541;334;127;76;434;58;155;231;606;299;307;0;9;19;20;30;359;84;64;21;8199;3876;4323;39;291;548;232;557;3268;1198;1655;411
201212;8020727;8;2;7;27;2;2439;1206;1233;21;188;372;141;191;1073;246;181;26;155;689;449;255;171;616;192;206;310;816;414;402;3;19;30;24;88;473;77;86;16;11346;5346;6000;61;412;806;392;820;4159;1485;2648;563
201212;8020728;8;2;7;28;2;2498;1264;1234;43;214;350;104;225;1140;223;163;36;188;671;377;306;289;567;212;233;220;1105;550;555;3;22;83;37;131;659;92;66;12;8135;4020;4115;74;372;659;234;757;3106;1057;1526;350
201212;8030829;8;3;8;29;2;5332;2603;2729;78;509;766;236;353;2293;578;402;117;226;1207;867;303;578;1646;561;472;565;2034;1004;1030;9;52;117;69;146;1181;242;182;36;12149;5613;6536;102;667;974;354;795;4246;1481;2839;691
201212;8030830;8;3;8;30;2;2481;1214;1267;27;173;320;66;184;1115;290;258;48;87;715;539;203;234;738;153;173;265;924;437;487;3;9;45;22;82;583;80;82;18;7258;3282;3976;39;231;443;116;429;2405;1024;2043;528
201212;8030831;8;3;8;31;2;7721;3798;3923;118;589;1047;376;661;3455;810;553;112;189;1899;1512;597;669;2619;499;512;926;2846;1374;1472;12;47;144;97;265;1698;282;268;33;16851;7948;8903;147;800;1438;527;1350;6333;2049;3378;829
201212;8040932;8;4;9;32;2;691;337;354;25;64;112;24;41;286;77;49;13;46;218;150;49;55;184;68;45;72;247;106;141;3;12;9;0;32;159;17;15;0;2778;1272;1506;28;117;196;66;158;906;423;675;209
201212;8040933;8;4;9;33;2;1051;537;514;6;66;128;62;109;471;105;89;15;77;221;114;102;46;362;51;83;186;403;199;204;0;0;19;6;36;235;48;50;9;3925;1857;2068;24;99;233;102;295;1435;526;923;288
201212;8040934;8;4;9;34;2;677;321;356;9;35;106;39;64;289;77;51;7;71;186;105;55;31;183;42;73;107;226;109;117;0;6;20;6;25;110;32;27;0;2613;1250;1363;21;86;223;88;224;1040;439;430;62
201212;8041035;8;4;10;35;2;1677;785;892;13;98;232;87;150;753;197;135;12;113;388;216;250;49;412;94;173;311;605;294;311;3;16;29;19;42;335;85;73;3;7603;3719;3884;29;237;561;261;546;2781;1232;1673;283
201212;8041036;8;4;10;36;2;1234;652;582;15;83;180;54;77;565;140;104;16;117;400;259;175;46;192;76;155;190;480;237;243;0;12;29;16;28;266;59;54;16;6809;3351;3458;33;223;526;233;533;2518;1068;1425;250
201212;8041037;8;4;10;37;2;1775;886;889;19;144;279;74;145;707;203;167;37;175;585;332;293;80;307;87;209;214;650;336;314;0;15;51;17;74;350;77;63;3;9599;4660;4939;70;309;702;238;725;3490;1475;2119;471
201212;8041038;8;4;10;38;2;1115;565;550;15;59;149;50;111;450;165;94;22;94;380;249;78;40;260;56;148;153;356;192;164;3;3;13;7;36;172;55;51;16;6386;3123;3263;40;173;482;219;473;2250;929;1449;371
201212;8041039;8;4;10;39;2;1086;542;544;17;123;194;59;79;509;70;26;9;94;306;186;127;52;287;56;110;148;373;182;191;6;15;19;6;42;234;28;23;0;3578;1683;1895;29;216;392;139;277;1654;315;353;203
201212;8041040;8;4;10;40;2;1573;779;794;13;91;283;112;96;725;124;101;28;125;528;367;112;124;367;100;191;151;519;247;272;3;3;34;12;29;328;48;49;13;8002;3809;4193;54;328;792;349;584;3123;1119;1382;271
201212;9010101;9;1;1;1;2;2663;1355;1308;42;233;346;77;203;1557;121;81;3;558;900;200;204;140;484;189;575;171;1510;755;755;18;31;49;30;139;1122;82;39;0;10981;5449;5532;152;617;790;166;641;6520;767;996;332
201212;9010102;9;1;1;2;2;18;12;6;0;6;0;0;0;9;0;3;0;3;6;3;0;0;0;0;12;0;12;6;6;0;3;0;0;0;6;0;3;0;68;35;33;0;6;6;3;3;38;9;3;0
201212;9010201;9;1;2;1;2;522;242;280;15;57;79;6;43;272;30;13;7;140;252;56;28;75;28;18;103;18;242;108;134;0;10;12;0;28;176;12;0;4;4199;2004;2195;66;271;321;56;205;2102;337;625;216
201212;9010202;9;1;2;2;2;471;241;230;20;32;35;10;50;249;28;41;6;38;171;77;47;61;40;15;112;25;228;114;114;3;4;3;4;37;162;9;6;0;6670;3161;3509;44;161;228;73;484;2904;665;1585;526
201212;9010301;9;1;3;1;2;1284;663;621;28;113;128;22;102;698;69;84;40;184;581;177;80;138;98;60;253;74;650;337;313;0;15;34;7;57;477;39;15;6;14481;6810;7671;149;580;602;152;1092;6475;1180;3106;1145
201212;9010302;9;1;3;2;2;478;240;238;9;29;84;34;51;195;23;47;6;24;69;24;97;12;205;7;38;50;204;97;107;0;3;13;7;30;105;14;32;0;2891;1446;1445;18;103;304;114;204;1190;370;521;67
201212;9010401;9;1;4;1;2;408;198;210;6;21;33;23;30;164;36;74;21;45;201;50;9;64;33;14;60;27;137;73;64;3;3;3;9;15;76;16;12;0;7795;3605;4190;52;214;374;119;421;2779;871;2317;648
201212;9010402;9;1;4;2;2;1013;486;527;21;99;159;24;110;468;67;49;16;84;370;196;107;154;97;24;157;104;389;178;211;3;9;24;9;48;254;20;19;3;10573;5159;5414;120;549;788;224;830;5093;1186;1266;517
201212;9020501;9;2;5;1;2;747;398;349;10;63;74;36;99;385;43;25;12;49;296;135;98;142;27;31;140;13;477;259;218;7;21;31;27;56;298;31;6;0;5693;2971;2722;60;303;368;116;679;3043;487;417;220
201212;9020502;9;2;5;2;2;1503;758;745;32;114;217;63;158;743;107;54;15;120;518;250;158;305;63;42;352;65;842;434;408;12;18;61;51;101;531;54;6;8;13814;6817;6997;183;714;875;235;1332;7009;1128;1743;595
201212;9020601;9;2;6;1;2;1073;672;401;6;54;101;46;153;610;62;31;10;80;372;133;77;109;66;67;356;26;738;519;219;0;12;24;12;135;493;45;10;7;7169;3741;3428;81;329;376;127;702;3641;585;974;354
201212;9020602;9;2;6;2;2;142;58;84;0;6;6;3;16;51;16;32;12;12;74;21;7;37;6;0;18;0;57;33;24;0;0;0;3;12;36;3;3;0;3431;1623;1808;12;119;228;70;194;1211;497;891;209
201212;9020701;9;2;7;1;2;51;42;9;0;3;0;0;3;39;6;0;0;3;12;6;0;12;0;0;27;0;51;42;9;0;3;0;0;3;39;6;0;0;241;185;56;0;3;0;0;9;107;66;47;9
201212;9020702;9;2;7;2;2;992;503;489;6;88;120;36;72;488;76;85;21;109;427;125;55;199;30;24;218;39;533;270;263;0;19;30;15;48;360;45;16;0;15282;7501;7781;156;648;858;256;1190;7070;1639;2616;849
201212;9020801;9;2;8;1;2;146;61;85;0;18;9;9;15;70;13;9;3;31;67;21;6;28;3;3;33;6;76;28;48;0;3;6;0;9;49;6;3;0;2792;1354;1438;28;136;156;40;165;1367;336;407;157
201212;9020802;9;2;8;2;2;591;322;269;9;49;81;14;44;324;45;16;9;42;237;154;42;148;18;30;104;12;288;173;115;0;6;6;0;18;232;23;3;0;7100;3511;3589;101;434;597;128;548;3310;654;1107;221
201212;9030901;9;3;9;1;2;1002;508;494;18;84;153;50;70;455;69;85;18;129;443;217;72;90;170;30;116;81;380;201;179;3;3;24;6;44;238;31;25;6;12211;6093;6118;111;574;922;350;836;5618;1578;1781;441
201212;9030902;9;3;9;2;2;626;308;318;6;56;98;22;49;275;62;45;13;54;277;144;21;212;28;18;57;13;275;150;125;0;12;10;9;25;169;38;9;3;5778;2778;3000;64;302;531;179;541;2573;678;662;248
201212;9030903;9;3;9;3;2;937;473;464;13;73;143;44;61;470;85;39;9;48;202;122;47;470;68;33;70;47;233;115;118;0;3;12;10;19;165;15;9;0;7742;3880;3862;83;451;790;277;600;3761;830;812;138
201212;9031001;9;3;10;1;2;791;409;382;10;68;95;31;54;390;66;57;20;89;358;155;40;132;74;33;91;63;355;209;146;0;10;16;7;36;262;15;9;0;12023;5935;6088;72;494;859;327;762;5183;1648;2113;565
201212;9031101;9;3;11;1;2;416;218;198;10;39;54;19;39;191;20;34;10;53;168;53;74;93;6;19;53;3;259;151;108;4;18;33;12;30;138;11;6;7;5563;2698;2865;44;203;327;127;259;2266;703;1278;356
201212;9031201;9;3;12;1;2;95;47;48;0;6;16;0;6;28;18;18;3;13;43;15;6;12;0;3;27;4;30;15;15;0;0;0;0;6;15;9;0;0;1753;870;883;9;57;143;25;67;662;292;395;103
201212;9031202;9;3;12;2;2;142;68;74;6;12;16;0;6;75;6;15;6;17;44;15;0;53;0;6;27;12;64;31;33;0;3;3;0;3;46;3;6;0;2288;1137;1151;18;83;166;68;100;965;348;434;106
201212;9041301;9;4;13;1;2;525;245;280;6;30;67;10;30;212;42;109;19;67;262;69;7;116;12;15;82;31;190;87;103;0;3;3;4;15;123;15;21;6;13815;6601;7214;74;395;683;237;710;4893;2143;3693;987
201212;9041302;9;4;13;2;2;105;59;46;0;16;7;3;6;33;19;15;6;24;57;24;0;9;6;0;23;10;40;21;19;0;0;0;0;3;15;13;9;0;1784;878;906;15;88;119;33;101;755;259;339;75
201212;9041401;9;4;14;1;2;229;112;117;3;13;37;7;9;82;24;41;13;21;88;7;18;74;6;0;36;7;69;24;45;0;0;0;3;9;42;6;3;6;4587;2034;2553;27;129;251;62;199;1219;610;1650;440
201212;9041402;9;4;14;2;2;135;61;74;0;9;13;12;12;52;19;15;3;9;27;6;7;92;0;3;3;3;24;9;15;0;3;0;0;6;12;0;3;0;1520;759;761;9;75;94;39;94;637;198;290;84
201212;9041501;9;4;15;1;2;602;284;318;4;56;93;33;52;286;50;19;9;67;194;71;12;176;21;51;117;31;228;117;111;0;12;9;6;21;164;13;3;0;6950;3365;3585;81;448;540;150;573;3473;792;623;270
201212;9041601;9;4;16;1;2;302;137;165;3;12;44;12;12;135;37;35;12;27;131;55;9;84;9;3;43;23;99;51;48;0;0;0;0;6;75;12;6;0;6540;3302;3238;46;227;437;165;353;2771;1032;1246;263
201212;9051701;9;5;17;1;2;131;67;64;3;9;9;3;3;62;12;24;6;28;52;12;3;33;3;0;28;12;56;31;25;0;0;0;0;3;47;3;3;0;3439;1571;1868;24;122;163;56;156;1271;358;903;386
201212;9051702;9;5;17;2;2;667;309;358;10;61;120;19;37;276;44;84;16;141;370;101;31;91;13;9;117;36;271;129;142;0;6;9;0;28;188;25;15;0;13999;6467;7532;106;617;1032;252;559;5566;1486;3314;1067
201212;9051801;9;5;18;1;2;494;231;263;3;39;64;27;32;201;51;68;9;76;252;93;9;85;6;12;94;36;204;102;102;0;3;12;10;29;114;15;18;3;8956;4419;4537;46;349;693;217;389;3638;1328;1759;537
201212;9051901;9;5;19;1;2;574;265;309;6;36;64;19;49;286;45;54;15;72;239;100;16;149;28;9;112;21;289;134;155;3;3;6;0;43;191;21;22;0;9434;4510;4924;105;425;536;145;662;4263;1042;1581;675
201212;9052001;9;5;20;1;2;597;302;295;9;55;65;27;27;258;37;80;39;78;315;89;9;91;15;19;112;36;226;127;99;3;0;6;12;18;157;12;15;3;12282;5784;6498;76;412;741;188;582;4689;1491;3060;1043
